window_idx,window_label,event_id,position,condition,rep,json_valid,action_str,action_class,max_uncertainty,threshold_permitted,whitelist_permitted,combined_permitted,detection_tp,detection_tn,detection_fp,detection_fn,llm_latency_ms,completion_tokens,prompt_tokens,reasoning_tokens
1281,0,,normal_baseline,A,5,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.181975,1,1,1,0,1,0,0,2520.3,73,79,0
1281,0,,normal_baseline,A,6,1,Monitor sensor data for leaks and water quality,monitor,0.181975,1,1,1,0,1,0,0,2445.4,49,79,0
1281,0,,normal_baseline,A,7,0,,unclear,0.181975,1,1,1,0,0,0,0,2414.1,44,79,0
1281,0,,normal_baseline,A,8,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.181975,1,1,1,0,1,0,0,2481.1,59,79,0
1281,0,,normal_baseline,A,9,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.181975,1,1,1,0,1,0,0,2367.3,48,79,0
1270,0,,normal_baseline,A,0,1,Monitor the water pressure in the distribution lines,monitor,0.140668,1,1,1,0,1,0,0,2426.9,52,79,0
1270,0,,normal_baseline,A,1,1,Monitor the water quality and pressure in the distribution network,monitor,0.140668,1,1,1,0,1,0,0,2326.2,38,79,0
1270,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor readings,monitor,0.140668,1,1,1,0,1,0,0,2441.9,50,79,0
1270,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor readings,monitor,0.140668,1,1,1,0,1,0,0,2378.9,46,79,0
1270,0,,normal_baseline,A,4,1,Monitor the water pressure in the distribution lines,monitor,0.140668,1,1,1,0,1,0,0,2443.0,54,79,0
1270,0,,normal_baseline,A,5,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.140668,1,1,1,0,1,0,0,2385.4,51,79,0
1270,0,,normal_baseline,A,6,1,Monitor and adjust the flow rate of the water distribution system based on sensor data,monitor,0.140668,1,1,1,0,1,0,0,2412.2,57,79,0
1270,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor data,monitor,0.140668,1,1,1,0,1,0,0,2355.2,47,79,0
1270,0,,normal_baseline,A,8,1,Monitor sensor data for leaks and pressure anomalies,monitor,0.140668,1,1,1,0,1,0,0,2483.0,71,79,0
1270,0,,normal_baseline,A,9,1,Monitor and adjust the flow rate of the water distribution network based on sensor readings.,monitor,0.140668,1,1,1,0,1,0,0,2382.3,63,79,0
1970,0,,normal_baseline,A,0,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.153996,1,1,1,0,1,0,0,2392.4,62,79,0
1970,0,,normal_baseline,A,1,1,Monitor and adjust water flow based on sensor data,monitor,0.153996,1,1,1,0,1,0,0,2366.8,48,79,0
1970,0,,normal_baseline,A,2,0,,unclear,0.153996,1,1,1,0,0,0,0,14109.5,4096,79,0
1970,0,,normal_baseline,A,3,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.153996,1,1,1,0,1,0,0,2615.0,89,79,0
1970,0,,normal_baseline,A,4,0,,unclear,0.153996,1,1,1,0,0,0,0,2366.4,52,79,0
1970,0,,normal_baseline,A,5,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.153996,1,1,1,0,1,0,0,2452.8,51,79,0
1970,0,,normal_baseline,A,6,1,Monitor and adjust the water pressure in the distribution network based on sensor readings.,monitor,0.153996,1,1,1,0,1,0,0,2464.7,64,79,0
1970,0,,normal_baseline,A,7,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.153996,1,1,1,0,1,0,0,2410.7,59,79,0
1970,0,,normal_baseline,A,8,0,,unclear,0.153996,1,1,1,0,0,0,0,2429.8,69,79,0
1970,0,,normal_baseline,A,9,0,,unclear,0.153996,1,1,1,0,0,0,0,2434.6,78,79,0
206,0,,normal_baseline,A,0,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.153661,1,1,1,0,1,0,0,2424.8,65,79,0
206,0,,normal_baseline,A,1,1,Monitor sensor data for potential failures or anomalies,monitor,0.153661,1,1,1,0,1,0,0,2466.4,58,79,0
206,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.153661,1,1,1,0,1,0,0,2407.6,48,79,0
206,0,,normal_baseline,A,3,1,Monitor sensor data for potential failures or anomalies,monitor,0.153661,1,1,1,0,1,0,0,2523.1,90,79,0
206,0,,normal_baseline,A,4,1,Monitor and adjust flow rates based on sensor data,monitor,0.153661,1,1,1,0,1,0,0,2322.2,47,79,0
206,0,,normal_baseline,A,5,1,Monitor sensor data for potential failures or anomalies,monitor,0.153661,1,1,1,0,1,0,0,2436.5,74,79,0
206,0,,normal_baseline,A,6,0,,unclear,0.153661,1,1,1,0,0,0,0,2678.9,146,79,0
206,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.153661,1,1,1,0,1,0,0,2387.0,50,79,0
206,0,,normal_baseline,A,8,1,Monitor sensor data for potential failures or anomalies,monitor,0.153661,1,1,1,0,1,0,0,2669.8,114,79,0
206,0,,normal_baseline,A,9,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.153661,1,1,1,0,1,0,0,2356.5,48,79,0
1501,0,,normal_baseline,A,0,1,Monitor and adjust pressure in the distribution network based on sensor readings,monitor,0.188719,1,1,1,0,1,0,0,2503.3,77,79,0
1501,0,,normal_baseline,A,1,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.188719,1,1,1,0,1,0,0,2441.4,93,79,0
1501,0,,normal_baseline,A,2,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.188719,1,1,1,0,1,0,0,2405.7,62,79,0
1501,0,,normal_baseline,A,3,1,Monitor the water pressure and flow rate in the distribution network.,monitor,0.188719,1,1,1,0,1,0,0,2524.4,72,79,0
1501,0,,normal_baseline,A,4,1,Monitor sensor data for leaks or pressure anomalies,monitor,0.188719,1,1,1,0,1,0,0,2364.4,60,79,0
1501,0,,normal_baseline,A,5,0,,unclear,0.188719,1,1,1,0,0,0,0,2444.9,64,79,0
1501,0,,normal_baseline,A,6,1,Monitor and adjust water flow rates based on sensor data,monitor,0.188719,1,1,1,0,1,0,0,2590.8,94,79,0
1501,0,,normal_baseline,A,7,1,Monitor and adjust water flow rate based on sensor data,monitor,0.188719,1,1,1,0,1,0,0,2325.3,46,79,0
1501,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.188719,1,1,1,0,1,0,0,2409.6,52,79,0
1501,0,,normal_baseline,A,9,1,Monitor and adjust water flow based on sensor data,monitor,0.188719,1,1,1,0,1,0,0,2393.4,46,79,0
1850,0,,normal_baseline,A,0,1,Check for pressure drop in the distribution lines and initiate maintenance if necessary.,monitor,0.133023,1,1,1,0,1,0,0,2437.5,60,79,0
1850,0,,normal_baseline,A,1,1,Monitor sensor data for leaks and pressure drops,monitor,0.133023,1,1,1,0,1,0,0,2395.0,64,79,0
1850,0,,normal_baseline,A,2,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.133023,1,1,1,0,1,0,0,2382.4,53,79,0
1850,0,,normal_baseline,A,3,1,Monitor sensor data for pressure and flow anomalies,monitor,0.133023,1,1,1,0,1,0,0,2349.7,39,79,0
1850,0,,normal_baseline,A,4,1,Monitor sensor data for pressure and flow anomalies,monitor,0.133023,1,1,1,0,1,0,0,2466.7,66,79,0
1850,0,,normal_baseline,A,5,1,Monitor sensor data for leaks and water pressure,monitor,0.133023,1,1,1,0,1,0,0,2365.6,52,79,0
1850,0,,normal_baseline,A,6,0,,unclear,0.133023,1,1,1,0,0,0,0,2437.8,57,79,0
1850,0,,normal_baseline,A,7,1,Monitor sensor data for leaks and pressure changes,monitor,0.133023,1,1,1,0,1,0,0,2502.1,103,79,0
1850,0,,normal_baseline,A,8,1,Monitor sensor data for leaks and pressure drops,monitor,0.133023,1,1,1,0,1,0,0,2360.6,48,79,0
1850,0,,normal_baseline,A,9,1,Monitor and adjust water flow based on sensor data,monitor,0.133023,1,1,1,0,1,0,0,2573.8,72,79,0
361,0,,normal_baseline,A,0,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.133641,1,1,1,0,1,0,0,2461.9,64,79,0
361,0,,normal_baseline,A,1,0,,unclear,0.133641,1,1,1,0,0,0,0,2423.0,46,79,0
361,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor readings,monitor,0.133641,1,1,1,0,1,0,0,2491.1,67,79,0
361,0,,normal_baseline,A,3,1,Monitor the water pressure in the distribution lines,monitor,0.133641,1,1,1,0,1,0,0,2370.9,51,79,0
361,0,,normal_baseline,A,4,1,Monitor and adjust the flow rate of the water distribution network based on sensor data.,monitor,0.133641,1,1,1,0,1,0,0,2383.8,54,79,0
361,0,,normal_baseline,A,5,0,,unclear,0.133641,1,1,1,0,0,0,0,14282.2,4096,79,0
361,0,,normal_baseline,A,6,1,Monitor and adjust water pressure in the distribution network based on sensor data.,monitor,0.133641,1,1,1,0,1,0,0,2621.3,88,79,0
361,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.133641,1,1,1,0,1,0,0,2368.5,53,79,0
361,0,,normal_baseline,A,8,1,Monitor sensor data for leaks and pressure changes,monitor,0.133641,1,1,1,0,1,0,0,2381.8,72,79,0
361,0,,normal_baseline,A,9,1,Monitor and adjust water flow based on sensor readings,monitor,0.133641,1,1,1,0,1,0,0,2387.3,66,79,0
561,0,,normal_baseline,A,0,1,Monitor and adjust water pressure in the distribution system based on sensor data,monitor,0.153589,1,1,1,0,1,0,0,2443.9,79,79,0
561,0,,normal_baseline,A,1,0,,unclear,0.153589,1,1,1,0,0,0,0,2438.7,64,79,0
561,0,,normal_baseline,A,2,1,Monitor sensor data for leaks and pressure changes,monitor,0.153589,1,1,1,0,1,0,0,2492.7,60,79,0
561,0,,normal_baseline,A,3,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.153589,1,1,1,0,1,0,0,2354.6,48,79,0
561,0,,normal_baseline,A,4,0,,unclear,0.153589,1,1,1,0,0,0,0,2508.5,78,79,0
561,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor readings,monitor,0.153589,1,1,1,0,1,0,0,2333.4,46,79,0
561,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.153589,1,1,1,0,1,0,0,2373.9,50,79,0
561,0,,normal_baseline,A,7,0,,unclear,0.153589,1,1,1,0,0,0,0,2365.1,49,79,0
561,0,,normal_baseline,A,8,1,Monitor and adjust water flow based on sensor data,monitor,0.153589,1,1,1,0,1,0,0,2387.8,45,79,0
561,0,,normal_baseline,A,9,0,,unclear,0.153589,1,1,1,0,0,0,0,2486.4,64,79,0
3265,0,,normal_baseline,A,0,1,Monitor and adjust water flow based on sensor data,monitor,0.200937,1,1,1,0,1,0,0,2414.3,74,79,0
3265,0,,normal_baseline,A,1,1,Monitor and adjust water pressure in the distribution network based on sensor readings,monitor,0.200937,1,1,1,0,1,0,0,2548.0,88,79,0
3265,0,,normal_baseline,A,2,1,Monitor sensor data for leaks and ensure compliance with safety standards,monitor,0.200937,1,1,1,0,1,0,0,2466.1,80,79,0
3265,0,,normal_baseline,A,3,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.200937,1,1,1,0,1,0,0,2403.2,56,79,0
3265,0,,normal_baseline,A,4,1,Monitor sensor data for leaks and ensure compliance with safety standards.,monitor,0.200937,1,1,1,0,1,0,0,2553.3,70,79,0
3265,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor data,monitor,0.200937,1,1,1,0,1,0,0,2358.1,48,79,0
3265,0,,normal_baseline,A,6,1,Monitor sensor data for potential failures or anomalies,monitor,0.200937,1,1,1,0,1,0,0,2420.8,63,79,0
3265,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.200937,1,1,1,0,1,0,0,2383.6,48,79,0
3265,0,,normal_baseline,A,8,0,,unclear,0.200937,1,1,1,0,0,0,0,2413.5,54,79,0
3265,0,,normal_baseline,A,9,1,Monitor sensor data for leaks and pressure changes,monitor,0.200937,1,1,1,0,1,0,0,2404.1,56,79,0
615,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.195863,1,1,1,0,1,0,0,2380.8,47,79,0
615,0,,normal_baseline,A,1,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.195863,1,1,1,0,1,0,0,2389.8,47,79,0
615,0,,normal_baseline,A,2,1,Monitor the water pressure in the distribution network,monitor,0.195863,1,1,1,0,1,0,0,2399.8,50,79,0
615,0,,normal_baseline,A,3,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.195863,1,1,1,0,1,0,0,2447.5,60,79,0
615,0,,normal_baseline,A,4,1,Monitor the water flow and pressure in the distribution network,monitor,0.195863,1,1,1,0,1,0,0,2307.0,42,79,0
615,0,,normal_baseline,A,5,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.195863,1,1,1,0,1,0,0,2567.3,85,79,0
615,0,,normal_baseline,A,6,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.195863,1,1,1,0,1,0,0,2490.7,84,79,0
615,0,,normal_baseline,A,7,1,Monitor the water flow and pressure in the distribution network,monitor,0.195863,1,1,1,0,1,0,0,2445.2,71,79,0
615,0,,normal_baseline,A,8,1,Monitor sensor data for leaks and pressure changes,monitor,0.195863,1,1,1,0,1,0,0,2487.6,72,79,0
615,0,,normal_baseline,A,9,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.195863,1,1,1,0,1,0,0,2420.6,51,79,0
1187,0,,normal_baseline,A,0,0,,unclear,0.143319,1,1,1,0,0,0,0,2428.4,53,79,0
1187,0,,normal_baseline,A,1,1,Monitor and adjust water flow based on sensor readings,monitor,0.143319,1,1,1,0,1,0,0,2512.8,90,79,0
1187,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.143319,1,1,1,0,1,0,0,2552.2,88,79,0
1187,0,,normal_baseline,A,3,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.143319,1,1,1,0,1,0,0,2542.2,75,79,0
1187,0,,normal_baseline,A,4,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.143319,1,1,1,0,1,0,0,2392.3,54,79,0
1187,0,,normal_baseline,A,5,1,Monitor sensor data for leaks and pressure anomalies,monitor,0.143319,1,1,1,0,1,0,0,2461.5,69,79,0
1187,0,,normal_baseline,A,6,0,,unclear,0.143319,1,1,1,0,0,0,0,2395.6,49,79,0
1187,0,,normal_baseline,A,7,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.143319,1,1,1,0,1,0,0,2545.8,60,79,0
1187,0,,normal_baseline,A,8,0,,unclear,0.143319,1,1,1,0,0,0,0,2553.0,109,79,0
1187,0,,normal_baseline,A,9,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.143319,1,1,1,0,1,0,0,2413.0,65,79,0
3284,0,,normal_baseline,A,0,0,,unclear,0.116103,1,1,1,0,0,0,0,2474.5,67,79,0
3284,0,,normal_baseline,A,1,1,Monitor and adjust the flow rate of water distribution pipes based on sensor data.,monitor,0.116103,1,1,1,0,1,0,0,2407.7,52,79,0
3284,0,,normal_baseline,A,2,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.116103,1,1,1,0,1,0,0,2487.4,45,79,0
3284,0,,normal_baseline,A,3,1,Monitor sensor data for leaks and pressure changes,monitor,0.116103,1,1,1,0,1,0,0,2508.6,79,79,0
3284,0,,normal_baseline,A,4,0,,unclear,0.116103,1,1,1,0,0,0,0,2502.9,52,79,0
3284,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor data,monitor,0.116103,1,1,1,0,1,0,0,2447.5,64,79,0
3284,0,,normal_baseline,A,6,1,Monitor and adjust water flow based on sensor data,monitor,0.116103,1,1,1,0,1,0,0,2387.0,48,79,0
3284,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor readings,monitor,0.116103,1,1,1,0,1,0,0,2500.6,74,79,0
3284,0,,normal_baseline,A,8,0,,unclear,0.116103,1,1,1,0,0,0,0,2466.8,48,79,0
3284,0,,normal_baseline,A,9,0,,unclear,0.116103,1,1,1,0,0,0,0,2482.6,59,79,0
4176,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.218662,1,1,1,0,1,0,0,2435.2,50,79,0
4176,0,,normal_baseline,A,1,0,,unclear,0.218662,1,1,1,0,0,0,0,2454.6,54,79,0
4176,0,,normal_baseline,A,2,0,,unclear,0.218662,1,1,1,0,0,0,0,2451.1,52,79,0
4176,0,,normal_baseline,A,3,1,Monitor the water pressure in the distribution network,monitor,0.218662,1,1,1,0,1,0,0,2393.1,51,79,0
4176,0,,normal_baseline,A,4,1,Monitor the water pressure and flow rate in the distribution network using real-time sensors.,monitor,0.218662,1,1,1,0,1,0,0,2494.1,70,79,0
4176,0,,normal_baseline,A,5,1,Monitor sensor data for leaks and ensure compliance with safety standards.,monitor,0.218662,1,1,1,0,1,0,0,2500.9,76,79,0
4176,0,,normal_baseline,A,6,1,Check for pressure leaks in the distribution lines,monitor,0.218662,1,1,1,0,1,0,0,2403.0,53,79,0
4176,0,,normal_baseline,A,7,1,Monitor the water flow rate and pressure in the distribution network using real-time sensors.,monitor,0.218662,1,1,1,0,1,0,0,2550.4,94,79,0
4176,0,,normal_baseline,A,8,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.218662,1,1,1,0,1,0,0,2523.7,76,79,0
4176,0,,normal_baseline,A,9,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.218662,1,1,1,0,1,0,0,2457.4,50,79,0
394,0,,normal_baseline,A,0,1,Monitor the water pressure in the distribution lines,monitor,0.133721,1,1,1,0,1,0,0,2458.1,54,79,0
394,0,,normal_baseline,A,1,1,Monitor and adjust water flow based on sensor readings,monitor,0.133721,1,1,1,0,1,0,0,2518.1,81,79,0
394,0,,normal_baseline,A,2,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.133721,1,1,1,0,1,0,0,2406.2,48,79,0
394,0,,normal_baseline,A,3,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.133721,1,1,1,0,1,0,0,2547.3,71,79,0
394,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.133721,1,1,1,0,1,0,0,2325.2,48,79,0
394,0,,normal_baseline,A,5,0,,unclear,0.133721,1,1,1,0,0,0,0,2449.1,58,79,0
394,0,,normal_baseline,A,6,1,Monitor sensor data for potential failures,monitor,0.133721,1,1,1,0,1,0,0,2383.0,52,79,0
394,0,,normal_baseline,A,7,0,,unclear,0.133721,1,1,1,0,0,0,0,2383.5,51,79,0
394,0,,normal_baseline,A,8,0,,unclear,0.133721,1,1,1,0,0,0,0,2489.7,79,79,0
394,0,,normal_baseline,A,9,1,Monitor and adjust water flow rates based on sensor data,monitor,0.133721,1,1,1,0,1,0,0,2470.5,52,79,0
1113,0,,normal_baseline,A,0,0,,unclear,0.191917,1,1,1,0,0,0,0,2475.2,60,79,0
1113,0,,normal_baseline,A,1,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.191917,1,1,1,0,1,0,0,2357.3,47,79,0
1113,0,,normal_baseline,A,2,0,,unclear,0.191917,1,1,1,0,0,0,0,2409.9,50,79,0
1113,0,,normal_baseline,A,3,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.191917,1,1,1,0,1,0,0,2554.8,105,79,0
1113,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.191917,1,1,1,0,1,0,0,2353.4,48,79,0
1113,0,,normal_baseline,A,5,1,Monitor the water flow and pressure in the distribution network,monitor,0.191917,1,1,1,0,1,0,0,2513.0,61,79,0
1113,0,,normal_baseline,A,6,1,Monitor and adjust flow rates based on sensor data,monitor,0.191917,1,1,1,0,1,0,0,2350.8,48,79,0
1113,0,,normal_baseline,A,7,1,Monitor and adjust the water pressure in the distribution network based on sensor readings.,monitor,0.191917,1,1,1,0,1,0,0,2488.2,70,79,0
1113,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.191917,1,1,1,0,1,0,0,2311.6,48,79,0
1113,0,,normal_baseline,A,9,1,Monitor and adjust water flow based on sensor data,monitor,0.191917,1,1,1,0,1,0,0,2512.9,81,79,0
595,0,,normal_baseline,A,0,1,Monitor sensor data for leaks and pressure anomalies,monitor,0.202933,1,1,1,0,1,0,0,2375.4,43,79,0
595,0,,normal_baseline,A,1,0,,unclear,0.202933,1,1,1,0,0,0,0,2545.1,64,79,0
595,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.202933,1,1,1,0,1,0,0,2351.4,45,79,0
595,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor readings,monitor,0.202933,1,1,1,0,1,0,0,2414.5,49,79,0
595,0,,normal_baseline,A,4,0,,unclear,0.202933,1,1,1,0,0,0,0,2486.5,73,79,0
595,0,,normal_baseline,A,5,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.202933,1,1,1,0,1,0,0,2465.2,48,79,0
595,0,,normal_baseline,A,6,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.202933,1,1,1,0,1,0,0,2462.6,61,79,0
595,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor data,monitor,0.202933,1,1,1,0,1,0,0,2473.6,75,79,0
595,0,,normal_baseline,A,8,0,,unclear,0.202933,1,1,1,0,0,0,0,2501.1,91,79,0
595,0,,normal_baseline,A,9,0,,unclear,0.202933,1,1,1,0,0,0,0,2412.2,54,79,0
3261,0,,normal_baseline,A,0,1,Monitor and adjust water flow based on sensor data,monitor,0.148647,1,1,1,0,1,0,0,2551.7,98,79,0
3261,0,,normal_baseline,A,1,1,Monitor sensor data for leaks and ensure compliance with water quality standards.,monitor,0.148647,1,1,1,0,1,0,0,2378.5,51,79,0
3261,0,,normal_baseline,A,2,0,,unclear,0.148647,1,1,1,0,0,0,0,2590.1,91,79,0
3261,0,,normal_baseline,A,3,0,,unclear,0.148647,1,1,1,0,0,0,0,2397.7,49,79,0
3261,0,,normal_baseline,A,4,1,Monitor and adjust water flow distribution based on sensor data,monitor,0.148647,1,1,1,0,1,0,0,2526.7,73,79,0
3261,0,,normal_baseline,A,5,0,,unclear,0.148647,1,1,1,0,0,0,0,2352.8,52,79,0
3261,0,,normal_baseline,A,6,1,Monitor system temperature and pressure,monitor,0.148647,1,1,1,0,1,0,0,2403.2,50,79,0
3261,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor data,monitor,0.148647,1,1,1,0,1,0,0,2465.6,75,79,0
3261,0,,normal_baseline,A,8,1,Monitor the water flow and pressure in the distribution network using real-time sensors.,monitor,0.148647,1,1,1,0,1,0,0,2420.1,41,79,0
3261,0,,normal_baseline,A,9,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.148647,1,1,1,0,1,0,0,2521.2,74,79,0
1267,0,,normal_baseline,A,0,1,Monitor and adjust water flow rates based on sensor data,monitor,0.068247,1,1,1,0,1,0,0,2376.9,53,79,0
1267,0,,normal_baseline,A,1,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.068247,1,1,1,0,1,0,0,2460.2,70,79,0
1267,0,,normal_baseline,A,2,0,,unclear,0.068247,1,1,1,0,0,0,0,2349.8,53,79,0
1267,0,,normal_baseline,A,3,1,Monitor the water flow and pressure in the distribution network,monitor,0.068247,1,1,1,0,1,0,0,2320.1,32,79,0
1267,0,,normal_baseline,A,4,1,"Monitor the water pressure in the distribution network using the pressure sensor and compare it to the threshold value set by the system. If the pressure is below the threshold, initiate a pressure relief valve operation.",monitor,0.068247,1,1,1,0,1,0,0,2574.9,91,79,0
1267,0,,normal_baseline,A,5,0,,unclear,0.068247,1,1,1,0,0,0,0,2506.2,85,79,0
1267,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.068247,1,1,1,0,1,0,0,2379.0,48,79,0
1267,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.068247,1,1,1,0,1,0,0,2559.5,97,79,0
1267,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.068247,1,1,1,0,1,0,0,2419.3,46,79,0
1267,0,,normal_baseline,A,9,0,,unclear,0.068247,1,1,1,0,0,0,0,2477.1,70,79,0
1584,0,,normal_baseline,A,0,1,Monitor and adjust water flow based on sensor data,monitor,0.216889,1,1,1,0,1,0,0,2318.5,42,79,0
1584,0,,normal_baseline,A,1,1,Monitor sensor data for leaks and pressure changes,monitor,0.216889,1,1,1,0,1,0,0,2454.7,61,79,0
1584,0,,normal_baseline,A,2,1,Monitor and adjust water flow rates based on sensor data,monitor,0.216889,1,1,1,0,1,0,0,2372.6,47,79,0
1584,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor data,monitor,0.216889,1,1,1,0,1,0,0,2402.0,48,79,0
1584,0,,normal_baseline,A,4,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.216889,1,1,1,0,1,0,0,2428.4,57,79,0
1584,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor readings,monitor,0.216889,1,1,1,0,1,0,0,2339.3,46,79,0
1584,0,,normal_baseline,A,6,1,Monitor and adjust the water pressure in the distribution network based on sensor readings,monitor,0.216889,1,1,1,0,1,0,0,2466.0,65,79,0
1584,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.216889,1,1,1,0,1,0,0,2412.8,71,79,0
1584,0,,normal_baseline,A,8,0,,unclear,0.216889,1,1,1,0,0,0,0,2493.4,99,79,0
1584,0,,normal_baseline,A,9,0,,unclear,0.216889,1,1,1,0,0,0,0,2368.9,47,79,0
1666,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.186903,1,1,1,0,1,0,0,2433.3,45,79,0
1666,0,,normal_baseline,A,1,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.186903,1,1,1,0,1,0,0,2389.4,48,79,0
1666,0,,normal_baseline,A,2,0,,unclear,0.186903,1,1,1,0,0,0,0,2448.4,53,79,0
1666,0,,normal_baseline,A,3,1,Monitor the water pressure and flow rate in the distribution network using the current sensor data.,monitor,0.186903,1,1,1,0,1,0,0,2403.6,52,79,0
1666,0,,normal_baseline,A,4,0,,unclear,0.186903,1,1,1,0,0,0,0,2523.0,85,79,0
1666,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor data,monitor,0.186903,1,1,1,0,1,0,0,2355.1,48,79,0
1666,0,,normal_baseline,A,6,1,Monitor and report sensor status,monitor,0.186903,1,1,1,0,1,0,0,2499.0,52,79,0
1666,0,,normal_baseline,A,7,1,Monitor and adjust the water distribution system pressure,monitor,0.186903,1,1,1,0,1,0,0,2443.2,63,79,0
1666,0,,normal_baseline,A,8,1,Monitor and adjust water flow based on sensor readings,monitor,0.186903,1,1,1,0,1,0,0,2477.6,82,79,0
1666,0,,normal_baseline,A,9,0,,unclear,0.186903,1,1,1,0,0,0,0,2457.9,48,79,0
20,0,,normal_baseline,A,0,0,,unclear,0.179283,1,1,1,0,0,0,0,2527.0,75,79,0
20,0,,normal_baseline,A,1,0,,unclear,0.179283,1,1,1,0,0,0,0,2433.3,53,79,0
20,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.179283,1,1,1,0,1,0,0,2400.3,46,79,0
20,0,,normal_baseline,A,3,1,Monitor and adjust the water pressure in the distribution network based on sensor readings,monitor,0.179283,1,1,1,0,1,0,0,2519.5,63,79,0
20,0,,normal_baseline,A,4,0,,unclear,0.179283,1,1,1,0,0,0,0,2349.8,53,79,0
